test_id,gene,locus,sample_1,sample_2,status,value_1,value_2
XLOC_014973,NM_138381,chr3:16306666-16347594,Media_Only,Chemical_B,OK,5.26312,4.68237
XLOC_011089,NR_023311,chr19:53099936-53103405,Media_Only,Chemical_B,OK,0.37755,0.297479
XLOC_008452,"NM_001105069,NM_182617",chr16:20548082-20587695,Media_Only,Chemical_B,OK,125.968,110.644
XLOC_022339,NM_003995,chr9:35792405-35812259,Media_Only,Chemical_B,OK,23.0423,20.5962
XLOC_015038,"NM_001256167,NM_001256168,NM_175888",chr3:40547529-40559712,Media_Only,Chemical_B,OK,1.7837,1.50728
XLOC_005350,"NM_001178091,NM_001178092,NM_001178093,NM_001178094,NM_005504",chr12:24962957-25102393,Media_Only,Chemical_B,OK,0.655035,0.566422
XLOC_014349,"NM_001260474,NM_001260475,NM_001260476,NM_001260477,NM_018669,NM_033661",chr21:44263189-44299699,Media_Only,Chemical_B,OK,4.77181,4.08525
XLOC_013166,NM_032143,chr2:135957573-136288806,Media_Only,Chemical_B,OK,0.86322,0.724663
XLOC_003815,NM_001931,chr11:111895537-111944895,Media_Only,Chemical_B,OK,23.8845,21.5229
XLOC_024070,"NM_001130846,NM_001130847,NM_004208,NM_145812,NM_145813",chrX:129263337-129299861,Media_Only,Chemical_B,OK,52.1921,46.134
XLOC_007832,NM_003961,chr16:726074-728267,Media_Only,Chemical_B,OK,1.51097,1.27547
XLOC_008156,"NM_001136106,NM_001178020,NM_001197224,NM_001197225",chr16:66461199-66527432,Media_Only,Chemical_B,OK,0.601862,0.436305
XLOC_015357,NM_144717,chr3:136676706-136729926,Media_Only,Chemical_B,OK,2.43042,2.08587
XLOC_008338,NM_002513,chr16:1820320-1821710,Media_Only,Chemical_B,OK,18.6807,16.9868
XLOC_000143,NM_152375,chr1:18807423-18812480,Media_Only,Chemical_B,OK,12.8137,11.3845
XLOC_021127,NM_080744,chr7:76018645-76071388,Media_Only,Chemical_B,OK,0.631288,0.512966
XLOC_011510,NM_006387,chr19:16607204-16653263,Media_Only,Chemical_B,OK,9.41632,8.25503
XLOC_009870,NM_017763,chr17:56378587-56494931,Media_Only,Chemical_B,OK,3.18263,2.36451
XLOC_013884,NM_012072,chr20:23059992-23066977,Media_Only,Chemical_B,OK,2.48035,2.18644
XLOC_005880,NM_031431,chr13:46039029-46110833,Media_Only,Chemical_B,OK,12.7697,11.449
XLOC_018198,"NM_004638,NM_080686",chr6:31588449-31605554,Media_Only,Chemical_B,OK,19.838,17.5388
XLOC_012161,NM_024766,chr2:44589042-44999731,Media_Only,Chemical_B,OK,1.46776,1.20671
XLOC_007583,NM_018728,chr15:52484514-52587995,Media_Only,Chemical_B,OK,3.48248,3.06756
XLOC_005987,"NM_001242881,NM_001242882,NM_001242883,NM_018210",chr13:111267806-111292342,Media_Only,Chemical_B,OK,25.0601,22.3383
XLOC_004641,"NM_001184985,NM_014823,NM_018979,NM_213655",chr12:862088-1020618,Media_Only,Chemical_B,OK,25.802,22.8898
XLOC_017521,"NM_004499,NM_031266",chr5:177631507-177659803,Media_Only,Chemical_B,OK,61.2731,50.3964
XLOC_000817,NM_021181,chr1:160709076-160724601,Media_Only,Chemical_B,OK,0.580942,0.470828
XLOC_006696,"NM_001170629,NM_020920",chr14:21853352-21905457,Media_Only,Chemical_B,OK,6.81053,6.02389
XLOC_010248,"NM_001146189,NM_001146190,NM_017757",chr18:72342918-72777628,Media_Only,Chemical_B,OK,1.73272,1.51601
XLOC_002823,NM_001029954,chr10:14861250-14879983,Media_Only,Chemical_B,OK,1.74251,1.47645
XLOC_022354,NM_144964,chr9:37753801-37778969,Media_Only,Chemical_B,OK,2.52916,2.18667
XLOC_022536,"NM_000962,NM_001271164,NM_001271165,NM_001271166,NM_001271367,NM_001271368,NM_080591",chr9:125132808-125157982,Media_Only,Chemical_B,OK,1.42493,1.23005
XLOC_012419,"NM_001161415,NM_001161416,NM_001161417,NM_005291",chr2:128395995-128439360,Media_Only,Chemical_B,OK,0.581922,0.267122
XLOC_004132,"NM_001033505,NM_001033506,NM_001326",chr11:33106129-33183037,Media_Only,Chemical_B,OK,12.773,10.511
XLOC_009353,NM_173620,chr17:80347085-80408707,Media_Only,Chemical_B,OK,12.2612,9.76186
XLOC_013195,NM_013450,chr2:160175489-160473059,Media_Only,Chemical_B,OK,4.87103,4.324
XLOC_014728,NM_207644,chr22:24979717-25024972,Media_Only,Chemical_B,OK,15.9222,12.4915
XLOC_000298,NM_012090,chr1:39547088-39952810,Media_Only,Chemical_B,OK,16.2544,14.2545
XLOC_006936,NM_004239,chr14:92434242-92506403,Media_Only,Chemical_B,OK,7.07278,6.30293
XLOC_014758,NM_001037666,chr22:30681106-30685616,Media_Only,Chemical_B,OK,1.59046,1.35305
XLOC_020771,NM_015135,chr7:135242661-135333499,Media_Only,Chemical_B,OK,7.20147,6.44524
XLOC_009329,"NM_001163034,NM_020761",chr17:78518624-78940173,Media_Only,Chemical_B,OK,4.49773,3.98016
XLOC_003319,NR_073431,chr11:8986221-8997830,Media_Only,Chemical_B,OK,2.18551,1.86776
XLOC_003222,NM_198075,chr11:537521-560779,Media_Only,Chemical_B,OK,0.60935,0.382207
XLOC_010025,"NM_001009811,NM_014984",chr17:79163392-79196751,Media_Only,Chemical_B,OK,2.02427,1.73486
XLOC_001319,NM_012067,chr1:19609056-19615280,Media_Only,Chemical_B,OK,65.4595,59.3138
XLOC_013933,"NM_001242539,NM_014071",chr20:33302577-33413433,Media_Only,Chemical_B,OK,6.0696,5.37542
XLOC_023984,NM_001011657,chrX:101137259-101187039,Media_Only,Chemical_B,OK,1.95486,1.67978
XLOC_000774,NM_032323,chr1:156252703-156262234,Media_Only,Chemical_B,OK,2.28634,1.95286
XLOC_008453,NM_052956,chr16:20634558-20702578,Media_Only,Chemical_B,OK,2.30111,1.97635
XLOC_001593,NM_015139,chr1:67465014-67520080,Media_Only,Chemical_B,OK,31.6983,28.5894
XLOC_001622,NM_005274,chr1:84944919-84972262,Media_Only,Chemical_B,OK,113.978,99.516
XLOC_007545,"NM_054020,NM_172095,NM_172097",chr15:43922771-43941039,Media_Only,Chemical_B,OK,0.624682,0.4835
XLOC_007208,NR_024490,chr15:50569388-50650503,Media_Only,Chemical_B,OK,2.01032,1.60529
XLOC_001487,"NM_001168247,NM_144990",chr1:41480261-41707815,Media_Only,Chemical_B,OK,0.630988,0.283874
XLOC_012379,"NM_001137604,NM_019014",chr2:113299491-113334727,Media_Only,Chemical_B,OK,4.57362,4.06617
XLOC_002223,NM_024319,chr1:228288427-228291022,Media_Only,Chemical_B,OK,5.87148,5.16774
XLOC_003786,"NM_001165,NM_182962",chr11:102188180-102210135,Media_Only,Chemical_B,OK,27.2024,24.3716
XLOC_020674,"NM_001126340,NM_001271818,NM_001271819,NM_032831",chr7:102073976-102105321,Media_Only,Chemical_B,OK,1.05006,0.893459
XLOC_024030,"NM_001168299,NM_001168300,NM_001168301,NM_001168302,NM_001168303,NM_033495",chrX:117031775-117251303,Media_Only,Chemical_B,OK,0.843383,0.706451
XLOC_019192,NR_027906,chr6:168224569-168227476,Media_Only,Chemical_B,OK,1.30444,1.12204
XLOC_022330,NM_006377,chr9:35161988-35405332,Media_Only,Chemical_B,OK,14.2607,12.6978
XLOC_004916,NM_022465,chr12:56414688-56432219,Media_Only,Chemical_B,OK,0.983146,0.850911
XLOC_001672,"NM_001256385,NM_001256386,NM_001256387,NM_144620",chr1:100598705-100643829,Media_Only,Chemical_B,OK,1.41467,0.953103
XLOC_019163,NR_037166,chr6:160181290-160210735,Media_Only,Chemical_B,OK,5.71171,2.25739
XLOC_016834,NR_038841,chr4:87846045-87856002,Media_Only,Chemical_B,OK,1.91883,1.64473
XLOC_020795,NM_018980,chr7:141490016-141491166,Media_Only,Chemical_B,OK,0.508599,0.391919
XLOC_018102,NM_021052,chr6:26217147-26217711,Media_Only,Chemical_B,OK,0.82451,0.640064
XLOC_002011,NM_000655,chr1:169659805-169680843,Media_Only,Chemical_B,OK,0.611306,0.492086
XLOC_021893,"NM_015310,NM_206909",chr8:18384812-18871196,Media_Only,Chemical_B,OK,10.3086,9.22938
XLOC_007818,NM_005009,chr16:447191-450754,Media_Only,Chemical_B,OK,63.1251,57.4133
XLOC_006984,"NM_001100118,NM_001100119,NM_005432",chr14:104095524-104181823,Media_Only,Chemical_B,OK,1.87651,1.11517
XLOC_000340,NM_014652,chr1:44412477-44433694,Media_Only,Chemical_B,OK,8.42902,7.518
XLOC_003332,NM_017944,chr11:11862969-11980872,Media_Only,Chemical_B,OK,14.5771,13.0718
XLOC_023041,NM_012164,chr9:123519253-123555740,Media_Only,Chemical_B,OK,10.6737,9.61776
XLOC_012642,NM_000578,chr2:219246751-219261617,Media_Only,Chemical_B,OK,1.01769,0.87374
XLOC_009346,"NM_001251888,NM_024083",chr17:79935425-79975282,Media_Only,Chemical_B,OK,12.1967,10.7634
XLOC_018206,"NM_001039651,NM_002441,NM_025259,NM_172165,NM_172166",chr6:31707724-31732624,Media_Only,Chemical_B,OK,3.50627,2.85813
XLOC_005488,"NM_001130060,NM_001206682,NM_001206683,NM_006856",chr12:53901639-54020199,Media_Only,Chemical_B,OK,7.93572,5.98025
XLOC_015385,"NM_000685,NM_004835,NM_009585,NM_031850,NM_032049",chr3:148415657-148460790,Media_Only,Chemical_B,OK,16.0459,14.3935
XLOC_008776,NM_001014985,chr17:4692253-4693884,Media_Only,Chemical_B,OK,33.2643,30.486
XLOC_010788,NM_014364,chr19:36024313-36038429,Media_Only,Chemical_B,OK,0.638579,0.249784
XLOC_005968,NM_206808,chr13:100258918-100549388,Media_Only,Chemical_B,OK,3.48727,3.09525
XLOC_021800,"NM_001253815,NM_001253816,NM_024531",chr8:145582216-145584948,Media_Only,Chemical_B,OK,9.09591,8.03939
XLOC_021985,NM_003068,chr8:49830238-49833999,Media_Only,Chemical_B,OK,6.65332,5.94915
XLOC_008722,"NM_001171815,NM_001171816,NM_178841",chr16:88762902-88772829,Media_Only,Chemical_B,OK,3.92777,3.39672
XLOC_004301,"NM_001098670,NM_001098671,NM_153819",chr11:64494382-64512928,Media_Only,Chemical_B,OK,0.347277,0.256562
XLOC_012670,"NM_005070,NM_201574",chr2:220492291-220506702,Media_Only,Chemical_B,OK,0.692406,0.579052
XLOC_000124,NM_001013641,chr1:16068986-16074292,Media_Only,Chemical_B,OK,27.2661,24.8507
XLOC_001180,NR_039983,chr1:134772-140566,Media_Only,Chemical_B,OK,0.771726,0.661423
XLOC_015631,"NM_001130964,NM_006225",chr3:38048986-38071154,Media_Only,Chemical_B,OK,4.41981,3.84569
XLOC_006373,"NM_002892,NM_023000,NM_023001",chr14:58765221-58840451,Media_Only,Chemical_B,OK,5.37009,4.76415
XLOC_001333,"NM_001122819,NM_020816",chr1:20990506-21044317,Media_Only,Chemical_B,OK,1.09368,0.92377
XLOC_014330,NM_152505,chr21:40777769-40816128,Media_Only,Chemical_B,OK,0.418727,0.332068
XLOC_008580,NR_027078,chr16:56126898-56225006,Media_Only,Chemical_B,OK,0.524829,0.433019
XLOC_006215,"NM_001098268,NM_002312,NM_206937",chr13:108859791-108870716,Media_Only,Chemical_B,OK,6.77351,6.03554
XLOC_009118,"NR_026905,NR_026906",chr17:43697709-43913194,Media_Only,Chemical_B,OK,0.825107,0.534718
XLOC_021673,NM_145269,chr8:94712772-94740671,Media_Only,Chemical_B,OK,12.4867,11.1883
XLOC_009221,"NM_000789,NM_001178057,NM_152830",chr17:61554421-61575741,Media_Only,Chemical_B,OK,0.821143,0.689055
XLOC_005142,NM_000545,chr12:121416548-121440314,Media_Only,Chemical_B,OK,14.1059,12.6152
XLOC_018590,"NM_001080378,NM_001080379,NM_152410",chr6:161768589-163745505,Media_Only,Chemical_B,OK,1.23488,0.961872
XLOC_008346,NM_016332,chr16:1988233-1993294,Media_Only,Chemical_B,OK,58.3897,53.0738
XLOC_010664,NM_032207,chr19:16607204-16653263,Media_Only,Chemical_B,OK,2.0327,1.48443
XLOC_012930,NM_014709,chr2:61404554-61697849,Media_Only,Chemical_B,OK,8.1747,6.91265
XLOC_004544,NM_000039,chr11:116706468-116708338,Media_Only,Chemical_B,OK,582.624,530.57
XLOC_013220,"NR_045786,NR_045787",chr2:169312758-169642939,Media_Only,Chemical_B,OK,9.42662,7.8765
XLOC_000748,"NM_001252406,NM_001256455",chr1:154975105-154991001,Media_Only,Chemical_B,OK,22.0366,19.714
XLOC_021781,NM_032862,chr8:144680073-144682485,Media_Only,Chemical_B,OK,2.65155,2.33155
XLOC_015410,"NM_000902,NM_007287,NM_007288,NM_007289",chr3:154797435-154901518,Media_Only,Chemical_B,OK,14.4095,12.9456
XLOC_013426,NM_018218,chr2:234384164-234474236,Media_Only,Chemical_B,OK,10.0669,9.02344
XLOC_023529,NR_038988,chrX:102024094-102140338,Media_Only,Chemical_B,OK,0.821616,0.686456
XLOC_001794,NM_005850,chr1:149895208-149900144,Media_Only,Chemical_B,OK,18.6047,16.7913
XLOC_018142,"NM_001184743,NM_032507",chr6:28249313-28270326,Media_Only,Chemical_B,OK,1.47862,1.25676
XLOC_008181,NM_018430,chr16:67841009-67861971,Media_Only,Chemical_B,OK,0.635182,0.521577
XLOC_011961,NM_173804,chr19:55738001-55740632,Media_Only,Chemical_B,OK,5.09881,4.53224
XLOC_022103,NM_177965,chr8:96257140-96822371,Media_Only,Chemical_B,OK,1.85086,1.60929
XLOC_013228,"NM_001136554,NM_001136555,NM_012290",chr2:171847332-172087824,Media_Only,Chemical_B,OK,8.90468,7.9948
XLOC_003761,NR_002569,chr11:93394815-93463522,Media_Only,Chemical_B,OK,3.9187,1.45728
XLOC_018018,NM_020185,chr6:292100-351355,Media_Only,Chemical_B,OK,12.2061,11.0136
XLOC_023775,"NM_001172732,NM_001172739,NM_001172743,NM_021785",chrX:17818168-17879457,Media_Only,Chemical_B,OK,2.2562,1.93037
XLOC_008437,"NM_001079528,NM_001171",chr16:16243421-16317328,Media_Only,Chemical_B,OK,64.0257,54.3783
XLOC_015497,"NM_000893,NM_001102416,NM_001166451",chr3:186435097-186462199,Media_Only,Chemical_B,OK,408.01,357.271
XLOC_017158,"NM_001164664,NM_015183,NM_198828",chr5:65892175-66465423,Media_Only,Chemical_B,OK,5.75932,3.7442
XLOC_017529,NM_014757,chr5:179159850-179204287,Media_Only,Chemical_B,OK,5.03827,4.50245
XLOC_021367,NM_005232,chr7:143078359-143220540,Media_Only,Chemical_B,OK,14.5437,10.6884
XLOC_020905,NM_152743,chr7:2577443-2595392,Media_Only,Chemical_B,OK,8.54569,7.66422
XLOC_013215,NM_024753,chr2:166729871-166810348,Media_Only,Chemical_B,OK,2.62011,2.32703
XLOC_017352,NM_005859,chr5:139493707-139499001,Media_Only,Chemical_B,OK,6.4125,5.79542
XLOC_001083,"NR_024485,NR_024486",chr1:227916239-227968932,Media_Only,Chemical_B,OK,4.79981,3.85852
XLOC_010704,NM_018316,chr19:18747837-18781302,Media_Only,Chemical_B,OK,1.80536,1.57766
XLOC_004570,NM_001145018,chr11:119060962-119066584,Media_Only,Chemical_B,OK,0.544765,0.401534
XLOC_000292,"NM_001031740,NM_001113482,NM_152496",chr1:38259773-38267278,Media_Only,Chemical_B,OK,3.4979,3.05208
XLOC_005984,"NM_001145645,NM_006573",chr13:108921976-108960832,Media_Only,Chemical_B,OK,0.533842,0.434732
XLOC_008524,NM_001256932,chr16:30709024-30709810,Media_Only,Chemical_B,OK,2.62724,2.28654
XLOC_013901,NM_025176,chr20:25433337-25566153,Media_Only,Chemical_B,OK,4.81556,4.27035
XLOC_003519,"NM_021201,NM_206938,NM_206939,NM_206940",chr11:60145957-60163426,Media_Only,Chemical_B,OK,1.27755,1.09292
XLOC_004612,"NM_001271985,NM_031307",chr11:125753508-125773116,Media_Only,Chemical_B,OK,7.28643,6.17522
XLOC_020898,NM_001080453,chr7:1509912-1544018,Media_Only,Chemical_B,OK,21.0121,18.8236
XLOC_011731,NM_019108,chr19:44235300-44259142,Media_Only,Chemical_B,OK,7.36653,6.56474
XLOC_015729,"NM_001200016,NM_001200018,NM_001200029,NM_001200030,NM_001200031,NM_001200032,NM_003549,NM_012191",chr3:50330258-50336899,Media_Only,Chemical_B,OK,12.2518,10.8692
XLOC_018802,NM_002118,chr6:32902405-32908847,Media_Only,Chemical_B,OK,1.03513,0.858621
XLOC_011387,"NM_001146175,NM_032370",chr19:8575461-8579048,Media_Only,Chemical_B,OK,7.59619,6.6046
XLOC_021207,NM_152742,chr7:99767228-99774990,Media_Only,Chemical_B,OK,0.501686,0.412174
XLOC_013178,NM_198557,chr2:152104727-152118389,Media_Only,Chemical_B,OK,3.26544,2.91107
XLOC_022245,"NM_001129888,NM_032687,NM_138496",chr8:145675314-145691031,Media_Only,Chemical_B,OK,14.6169,12.8998
XLOC_000286,NM_005119,chr1:36690016-36770957,Media_Only,Chemical_B,OK,26.1309,23.4198
XLOC_013642,NM_080607,chr20:36531498-36573747,Media_Only,Chemical_B,OK,1.02487,0.866317
XLOC_020325,NM_020223,chr7:192968-300740,Media_Only,Chemical_B,OK,22.2394,20.1208
XLOC_000267,NM_152493,chr1:33722173-33766320,Media_Only,Chemical_B,OK,3.05888,2.70194
XLOC_002197,"NM_001201536,NM_005681,NM_139352",chr1:222731243-222763275,Media_Only,Chemical_B,OK,1.8476,1.56774
XLOC_006300,NM_174913,chr14:24769097-24774374,Media_Only,Chemical_B,OK,10.0039,8.97436
XLOC_001896,NM_014949,chr1:155882835-155904188,Media_Only,Chemical_B,OK,11.8798,10.6257
XLOC_007231,NM_004701,chr15:59397283-59417244,Media_Only,Chemical_B,OK,0.397542,0.304393
XLOC_004523,NM_138378,chr11:111744779-111754797,Media_Only,Chemical_B,OK,0.702683,0.510182
XLOC_012318,NR_040097,chr2:97948228-97957632,Media_Only,Chemical_B,OK,0.351329,0.281898
XLOC_010581,NM_031209,chr19:10812111-10824043,Media_Only,Chemical_B,OK,20.0988,18.2073
XLOC_006009,"NM_001164144,NM_001164145,NM_032436",chr13:115079964-115092803,Media_Only,Chemical_B,OK,5.05149,4.49626
XLOC_023950,NR_030737,chrX:74960372-74962914,Media_Only,Chemical_B,OK,0.405896,0.326162
XLOC_020588,"NM_001143935,NM_001243745,NM_021151",chr7:86974950-87029112,Media_Only,Chemical_B,OK,8.74374,7.74956
XLOC_010464,NM_007165,chr19:2236815-2248678,Media_Only,Chemical_B,OK,15.1478,13.6269
XLOC_009998,NR_040071,chr17:76000317-76107880,Media_Only,Chemical_B,OK,0.356535,0.218569
XLOC_016052,NM_032487,chr3:169484710-169487683,Media_Only,Chemical_B,OK,1.96753,1.71059
XLOC_000133,NR_027504,chr1:16972068-16976915,Media_Only,Chemical_B,OK,79.5436,71.8159
XLOC_020843,NM_001099220,chr7:149535508-149564568,Media_Only,Chemical_B,OK,2.82142,2.50673
XLOC_021623,NM_024790,chr8:67976602-68108849,Media_Only,Chemical_B,OK,2.40766,2.12363
XLOC_000633,NM_004892,chr1:145096406-145116997,Media_Only,Chemical_B,OK,65.7207,59.9682
XLOC_015529,"NM_001098516,NM_152673",chr3:195447752-195464540,Media_Only,Chemical_B,OK,14.4785,12.9612
XLOC_015326,NR_026991,chr3:129033613-129043412,Media_Only,Chemical_B,OK,0.837007,0.381054
XLOC_022584,NM_016035,chr9:131084790-131096351,Media_Only,Chemical_B,OK,18.2657,16.6013
XLOC_017511,NM_006480,chr5:176784843-176799599,Media_Only,Chemical_B,OK,23.6621,21.3514
XLOC_002105,NM_005558,chr1:201349965-201368669,Media_Only,Chemical_B,OK,18.4346,16.5142
XLOC_000951,"NM_001201550,NM_001201551,NM_006684",chr1:196857143-196887843,Media_Only,Chemical_B,OK,2.40423,2.03416
XLOC_003657,"NM_001243224,NM_004584",chr11:67159422-67169376,Media_Only,Chemical_B,OK,5.46099,3.78982
XLOC_022468,NM_002486,chr9:100263461-100436029,Media_Only,Chemical_B,OK,8.5539,7.33818
XLOC_013028,NM_002665,chr2:87140934-87248973,Media_Only,Chemical_B,OK,2.10468,1.83757
XLOC_005273,NM_000014,chr12:9217772-9268558,Media_Only,Chemical_B,OK,380.481,330.931
XLOC_017065,NM_015325,chr5:5422785-5490347,Media_Only,Chemical_B,OK,5.64679,5.06381
XLOC_004378,"NM_012309,NM_133266",chr11:70313960-70935808,Media_Only,Chemical_B,OK,3.50768,3.13876
XLOC_005253,NM_001733,chr12:7187514-7245043,Media_Only,Chemical_B,OK,724.06,637.796
XLOC_016262,NM_018323,chr4:25235652-25280831,Media_Only,Chemical_B,OK,24.0064,21.8842
XLOC_003575,NM_024771,chr11:63706441-63724446,Media_Only,Chemical_B,OK,4.75685,4.24699
XLOC_016445,NR_033874,chr4:102268933-102270040,Media_Only,Chemical_B,OK,5.2603,4.65818
XLOC_001688,NM_005645,chr1:109606997-109618624,Media_Only,Chemical_B,OK,46.7969,43.2756
XLOC_016887,NR_039978,chr4:110351118-110461615,Media_Only,Chemical_B,OK,0.751089,0.236238
XLOC_008507,NM_024307,chr16:30116130-30124878,Media_Only,Chemical_B,OK,1.03867,0.856733
XLOC_013570,NM_021067,chr20:25388322-25429191,Media_Only,Chemical_B,OK,0.93997,0.811963
XLOC_013405,NM_004238,chr2:230631929-230786655,Media_Only,Chemical_B,OK,27.4349,24.6163
XLOC_008291,"NM_001201407,NM_182531",chr16:89284110-89295965,Media_Only,Chemical_B,OK,1.53129,1.32147
XLOC_006090,NM_152903,chr13:41701708-41706936,Media_Only,Chemical_B,OK,1.5122,1.33707
XLOC_016529,NM_024605,chr4:148653452-148993927,Media_Only,Chemical_B,OK,1.43718,1.22603
XLOC_004161,"NM_001008938,NM_014756",chr11:46765083-46867859,Media_Only,Chemical_B,OK,10.3263,9.23804
XLOC_004714,NR_036466,chr12:9392598-9395645,Media_Only,Chemical_B,OK,1.76985,1.54319
XLOC_017626,NR_037665,chr5:40825364-40829244,Media_Only,Chemical_B,OK,3.76354,3.35592
XLOC_005252,NM_005768,chr12:7085346-7125842,Media_Only,Chemical_B,OK,41.3955,37.656
XLOC_013971,NM_052846,chr20:39969559-39995498,Media_Only,Chemical_B,OK,3.20681,2.30173
XLOC_014683,"NM_001257994,NM_022727,NM_182984",chr22:20067754-20104818,Media_Only,Chemical_B,OK,13.1887,11.2084
XLOC_010588,"NM_001128844,NM_001128845,NM_001128846,NM_001128847,NM_001128848,NM_001128849,NM_003072",chr19:11071597-11172958,Media_Only,Chemical_B,OK,13.6447,12.1529
XLOC_012932,NM_003400,chr2:61705068-61765418,Media_Only,Chemical_B,OK,25.9017,23.4824
XLOC_011681,"NM_013368,NM_203344",chr19:40946747-40950282,Media_Only,Chemical_B,OK,10.9645,9.68767
XLOC_008689,NM_152342,chr16:80637675-80838175,Media_Only,Chemical_B,OK,2.91806,2.56244
XLOC_005691,NM_207435,chr12:110478982-110505500,Media_Only,Chemical_B,OK,1.97337,1.71008
XLOC_001776,NM_016361,chr1:147119167-147142634,Media_Only,Chemical_B,OK,4.1278,3.64722
XLOC_009211,"NM_001099432,NM_017679",chr17:58755171-59470199,Media_Only,Chemical_B,OK,4.00722,3.54197
XLOC_006532,"NM_001161476,NM_024515",chr14:100842754-100996640,Media_Only,Chemical_B,OK,3.31161,2.87104
XLOC_006344,"NM_001003803,NM_001003805,NM_015684",chr14:50779046-50792946,Media_Only,Chemical_B,OK,3.99705,3.50428
XLOC_011424,NR_024333,chr19:10762537-10764548,Media_Only,Chemical_B,OK,3.06454,2.69881
XLOC_013509,"NM_024960,NM_153638,NM_153640",chr20:3869485-3904502,Media_Only,Chemical_B,OK,9.30493,8.2702
XLOC_010868,NM_004596,chr19:41256758-41271297,Media_Only,Chemical_B,OK,13.4778,12.206
XLOC_022618,NM_005085,chr9:134000980-134109091,Media_Only,Chemical_B,OK,7.98472,7.18264
XLOC_017331,NM_178019,chr5:134303595-134347397,Media_Only,Chemical_B,OK,0.592265,0.474319
XLOC_009434,"NM_001033053,NM_014922,NM_033004,NM_033006,NM_033007",chr17:5404718-5487832,Media_Only,Chemical_B,OK,0.464434,0.387221
XLOC_020736,"NM_001012454,NM_001128926",chr7:128312345-128323379,Media_Only,Chemical_B,OK,0.390303,0.254187
XLOC_014849,"NM_001018050,NM_001018052,NM_138338",chr22:41865128-41940479,Media_Only,Chemical_B,OK,11.8825,9.77606
XLOC_003980,"NM_001144063,NM_020896,NM_145638",chr11:3108345-3186582,Media_Only,Chemical_B,OK,0.40437,0.329826
XLOC_011564,NM_021269,chr19:21473962-21512212,Media_Only,Chemical_B,OK,1.26903,1.10806
XLOC_002666,NM_024789,chr10:104221169-104236802,Media_Only,Chemical_B,OK,2.05023,1.80561
XLOC_021040,"NM_001257189,NM_019082",chr7:44605015-44614137,Media_Only,Chemical_B,OK,22.4039,20.0985
XLOC_015371,"NM_001037172,NM_152282",chr3:140950681-141013486,Media_Only,Chemical_B,OK,4.64277,4.12334
XLOC_006398,NM_015549,chr14:65171192-65211060,Media_Only,Chemical_B,OK,10.2723,9.22745
XLOC_010998,"NM_001204158,NM_001204159,NM_001204160,NM_001243876,NM_020126",chr19:49118583-49133663,Media_Only,Chemical_B,OK,13.8362,10.334
