test_id,gene,locus,sample_1,sample_2,status,value_1,value_2,p_value,q_value,significant
XLOC_006733,"NM_001199821,NM_001199822,NM_001199823,NM_006156,NM_138476",chr14:24683142-24701576,Media_Only,Chemical_A+B,OK,165.058,233.017,0.00015,0.000851731,yes
XLOC_003928,NM_138342,chr11:134201767-134246218,Media_Only,Chemical_A+B,OK,0.764896,1.07949,0.00915,0.0281321,yes
XLOC_015125,"NM_001129884,NM_001243725,NM_001243726,NM_001243727,NM_015926",chr3:51705221-51738339,Media_Only,Chemical_A+B,OK,30.6864,43.3005,5.00E-05,0.000317685,yes
XLOC_005832,NM_015932,chr13:29233140-29253093,Media_Only,Chemical_A+B,OK,58.271,82.2052,5.00E-05,0.000317685,yes
XLOC_022047,"NM_001204857,NM_001204858,NM_001204859,NM_001204860,NM_001204861,NM_001204862,NM_001204863,NM_001204864,NM_005648",chr8:74857372-74884522,Media_Only,Chemical_A+B,OK,17.2515,24.334,0.00015,0.000851731,yes
XLOC_010355,"NM_001003652,NM_001135937,NM_005901",chr18:45359465-45457517,Media_Only,Chemical_A+B,OK,4.31994,6.09298,0.0001,0.000594964,yes
XLOC_022352,NM_022490,chr9:37485944-37503693,Media_Only,Chemical_A+B,OK,19.3671,27.3149,5.00E-05,0.000317685,yes
XLOC_001881,"NM_018973,NM_153741",chr1:155112366-155112996,Media_Only,Chemical_A+B,OK,45.9165,64.7567,0.00135,0.00570619,yes
XLOC_016393,NM_020236,chr4:78783804-78873944,Media_Only,Chemical_A+B,OK,13.4484,18.9548,0.0005,0.00244048,yes
XLOC_000973,"NM_001114309,NM_004433",chr1:201979689-201986315,Media_Only,Chemical_A+B,OK,37.0757,52.2559,5.00E-05,0.000317685,yes
XLOC_007852,NM_144570,chr16:1728277-1752073,Media_Only,Chemical_A+B,OK,46.7393,65.8699,5.00E-05,0.000317685,yes
XLOC_017856,"NM_001185012,NM_002488",chr5:140019011-140027370,Media_Only,Chemical_A+B,OK,60.3052,84.9865,0.00185,0.00744486,yes
XLOC_010294,"NM_001098801,NM_152352",chr18:13663345-13726591,Media_Only,Chemical_A+B,OK,6.22902,8.77798,0.00015,0.000851731,yes
XLOC_017816,"NM_001040158,NM_004893,NM_138609,NM_138610",chr5:134670070-134735577,Media_Only,Chemical_A+B,OK,43.9266,61.8871,0.0002,0.00109807,yes
XLOC_019118,"NR_027311,NR_027312",chr6:142847591-142959026,Media_Only,Chemical_A+B,OK,0.80796,1.13809,0.01515,0.0425103,yes
XLOC_006711,"NM_001130725,NM_001144932,NM_002797",chr14:23495059-23504429,Media_Only,Chemical_A+B,OK,71.1062,100.157,0.0001,0.000594964,yes
XLOC_022505,NM_003358,chr9:114659205-114695433,Media_Only,Chemical_A+B,OK,8.70713,12.2622,0.00015,0.000851731,yes
XLOC_009768,NM_032376,chr17:42088555-42092345,Media_Only,Chemical_A+B,OK,9.43511,13.286,0.0002,0.00109807,yes
XLOC_000499,NM_032270,chr1:90098643-90185094,Media_Only,Chemical_A+B,OK,0.446428,0.628556,0.008,0.0252137,yes
XLOC_012886,NM_004718,chr2:42577644-42588356,Media_Only,Chemical_A+B,OK,80.4609,113.27,5.00E-05,0.000317685,yes
XLOC_003159,NM_213649,chr10:120900424-120925204,Media_Only,Chemical_A+B,OK,20.8485,29.3466,0.00025,0.00133627,yes
XLOC_014498,"NM_001003684,NM_013387",chr22:30163357-30166402,Media_Only,Chemical_A+B,OK,67.3221,94.7499,5.00E-05,0.000317685,yes
XLOC_001393,NM_014280,chr1:28526789-28559542,Media_Only,Chemical_A+B,OK,41.433,58.3125,5.00E-05,0.000317685,yes
XLOC_003382,NM_002901,chr11:32112476-32127272,Media_Only,Chemical_A+B,OK,81.7404,115.036,5.00E-05,0.000317685,yes
XLOC_005827,"NM_001206559,NM_015972,NM_152705",chr13:28194879-28241559,Media_Only,Chemical_A+B,OK,46.7781,65.8301,0.00055,0.00265202,yes
XLOC_009274,NM_001545,chr17:73008779-73017356,Media_Only,Chemical_A+B,OK,29.9784,42.1685,0.00015,0.000851731,yes
XLOC_001558,"NM_001168551,NM_018087",chr1:54231133-54304225,Media_Only,Chemical_A+B,OK,3.89538,5.47882,0.0001,0.000594964,yes
XLOC_004686,"NM_001135217,NM_006992,NM_201650",chr12:7013896-7023406,Media_Only,Chemical_A+B,OK,2.82887,3.97878,0.004,0.0142354,yes
XLOC_009869,NM_003168,chr17:56378587-56494931,Media_Only,Chemical_A+B,OK,30.8254,43.3417,0.0027,0.01025,yes
XLOC_007778,NM_006384,chr15:90773476-90777279,Media_Only,Chemical_A+B,OK,128.21,180.267,5.00E-05,0.000317685,yes
XLOC_017482,NM_001031711,chr5:172261222-172379688,Media_Only,Chemical_A+B,OK,227.643,320.064,0.0008,0.00367204,yes
XLOC_021740,NM_005005,chr8:125551342-125562227,Media_Only,Chemical_A+B,OK,110.123,154.804,5.00E-05,0.000317685,yes
XLOC_005170,"NM_001143850,NM_024809",chr12:124155659-124192950,Media_Only,Chemical_A+B,OK,2.04309,2.87145,0.00185,0.00744486,yes
XLOC_015479,"NM_001037324,NM_001100120,NM_001100121,NM_014693,NM_032331",chr3:183967444-184010819,Media_Only,Chemical_A+B,OK,8.56796,12.0416,0.00135,0.00570619,yes
XLOC_020792,"NM_001256510,NM_001256511,NM_001256512,NM_001256513,NM_003143",chr7:141438120-141450288,Media_Only,Chemical_A+B,OK,80.7479,113.482,0.0001,0.000594964,yes
XLOC_001663,"NM_001178096,NM_001993",chr1:94994731-95007413,Media_Only,Chemical_A+B,OK,1.09127,1.53337,0.00975,0.029624,yes
XLOC_020451,NM_020192,chr7:39606002-39612480,Media_Only,Chemical_A+B,OK,7.74662,10.8818,0.0021,0.00830233,yes
XLOC_005114,NM_032848,chr12:113623554-113630119,Media_Only,Chemical_A+B,OK,17.0087,23.8921,5.00E-05,0.000317685,yes
XLOC_011787,"NM_004069,NM_021575",chr19:47341422-47354203,Media_Only,Chemical_A+B,OK,55.339,77.7244,5.00E-05,0.000317685,yes
XLOC_003583,"NM_001243733,NM_003377",chr11:64002055-64006736,Media_Only,Chemical_A+B,OK,4.88413,6.85873,0.00085,0.00387349,yes
XLOC_000643,NM_144698,chr1:145549208-145568526,Media_Only,Chemical_A+B,OK,1.40652,1.97508,0.00255,0.00978717,yes
XLOC_014998,NM_015141,chr3:32148002-32210207,Media_Only,Chemical_A+B,OK,1.67604,2.35355,0.00115,0.00499564,yes
XLOC_014241,"NM_001130914,NM_006806",chr21:18965967-18985268,Media_Only,Chemical_A+B,OK,15.8853,22.3026,0.0001,0.000594964,yes
XLOC_003249,NM_021134,chr11:1968501-1977839,Media_Only,Chemical_A+B,OK,49.7679,69.8667,0.00015,0.000851731,yes
XLOC_014852,"NM_001003796,NM_005008",chr22:42069936-42084913,Media_Only,Chemical_A+B,OK,29.86,41.9174,0.00015,0.000851731,yes
XLOC_005825,NM_206827,chr13:27844463-27847827,Media_Only,Chemical_A+B,OK,2.2553,3.16592,0.00755,0.0241005,yes
XLOC_010750,NM_004708,chr19:33072093-33078358,Media_Only,Chemical_A+B,OK,100.352,140.861,0.0001,0.000594964,yes
XLOC_018268,"NM_000389,NM_001220777,NM_001220778,NM_078467",chr6:36644236-36655116,Media_Only,Chemical_A+B,OK,161.992,227.341,0.00045,0.00223557,yes
XLOC_006830,NM_001001872,chr14:58470807-58618847,Media_Only,Chemical_A+B,OK,1.1389,1.59824,0.0044,0.0154188,yes
XLOC_010422,NM_004359,chr19:531732-542087,Media_Only,Chemical_A+B,OK,51.6241,72.4441,0.0001,0.000594964,yes
XLOC_004142,"NM_001101653,NM_014186",chr11:36293841-36310999,Media_Only,Chemical_A+B,OK,10.2062,14.3214,0.0001,0.000594964,yes
XLOC_018049,"NM_001165258,NM_016462",chr6:10723147-10731362,Media_Only,Chemical_A+B,OK,75.6655,106.154,5.00E-05,0.000317685,yes
XLOC_011460,"NM_005809,NM_181738",chr19:12907633-12912694,Media_Only,Chemical_A+B,OK,171.678,240.839,5.00E-05,0.000317685,yes
XLOC_003073,NM_016046,chr10:99195665-99205768,Media_Only,Chemical_A+B,OK,11.7754,16.5173,0.00045,0.00223557,yes
XLOC_010672,"NM_001033549,NM_014173",chr19:17378231-17390162,Media_Only,Chemical_A+B,OK,36.2481,50.8438,5.00E-05,0.000317685,yes
XLOC_012578,"NM_001160033,NM_001160046,NM_152524",chr2:201390864-201448818,Media_Only,Chemical_A+B,OK,0.601024,0.843031,0.0102,0.0307833,yes
XLOC_005364,NM_016570,chr12:29493578-29534143,Media_Only,Chemical_A+B,OK,24.4694,34.3186,0.0003,0.0015622,yes
XLOC_006986,"NM_001127393,NM_004894",chr14:104378624-104387903,Media_Only,Chemical_A+B,OK,82.3016,115.407,0.0001,0.000594964,yes
XLOC_003513,"NM_001178040,NM_004177",chr11:59522531-59573355,Media_Only,Chemical_A+B,OK,6.15704,8.62949,5.00E-05,0.000317685,yes
XLOC_010476,NM_002067,chr19:3094407-3121454,Media_Only,Chemical_A+B,OK,14.5978,20.4593,0.00015,0.000851731,yes
XLOC_018263,NM_002754,chr6:36098260-36112301,Media_Only,Chemical_A+B,OK,4.78782,6.70949,0.00015,0.000851731,yes
XLOC_016391,NM_004354,chr4:78078356-78091213,Media_Only,Chemical_A+B,OK,7.83641,10.9793,0.0001,0.000594964,yes
XLOC_021490,NM_001693,chr8:20054703-20079207,Media_Only,Chemical_A+B,OK,38.1927,53.5089,5.00E-05,0.000317685,yes
XLOC_011007,NM_006666,chr19:49497155-49519182,Media_Only,Chemical_A+B,OK,27.059,37.9027,5.00E-05,0.000317685,yes
XLOC_013697,"NM_001250,NM_152854",chr20:44746905-44758384,Media_Only,Chemical_A+B,OK,12.4008,17.3703,0.00035,0.00179243,yes
XLOC_017956,"NM_001159651,NM_138369",chr5:173034147-173043666,Media_Only,Chemical_A+B,OK,13.7173,19.2138,0.00015,0.000851731,yes
XLOC_014250,"NM_017446,NM_080794",chr21:26957967-26979801,Media_Only,Chemical_A+B,OK,27.7237,38.8231,0.00025,0.00133627,yes
XLOC_006157,"NM_203495,NM_203497",chr13:76099349-76111991,Media_Only,Chemical_A+B,OK,26.2735,36.7777,5.00E-05,0.000317685,yes
XLOC_020709,NM_006136,chr7:116502562-116559313,Media_Only,Chemical_A+B,OK,58.1865,81.4425,0.0001,0.000594964,yes
XLOC_007678,"NM_001256672,NM_001256673,NM_001256674,NM_001256675,NM_001256676,NM_001256677,NM_004809",chr15:74275558-74286963,Media_Only,Chemical_A+B,OK,5.79345,8.10855,0.00065,0.00307465,yes
XLOC_013926,NM_003098,chr20:31995762-32031698,Media_Only,Chemical_A+B,OK,8.09133,11.3233,0.0004,0.00201372,yes
XLOC_011690,NM_020158,chr19:41892275-41903256,Media_Only,Chemical_A+B,OK,10.4993,14.6925,0.00145,0.00608093,yes
XLOC_015095,"NM_001271022,NM_001271023,NM_007248,NM_016381,NM_032166,NM_033629,NM_130384",chr3:48488113-48509044,Media_Only,Chemical_A+B,OK,5.97274,8.35389,0.0027,0.01025,yes
XLOC_002126,NM_002023,chr1:203309751-203320289,Media_Only,Chemical_A+B,OK,0.734426,1.0271,0.0129,0.037417,yes
XLOC_018744,NM_005803,chr6:30695510-30710453,Media_Only,Chemical_A+B,OK,71.6289,100.167,0.00015,0.000851731,yes
XLOC_013243,"NM_001002258,NM_001190329,NM_001689",chr2:176040985-176046490,Media_Only,Chemical_A+B,OK,65.5948,91.7278,0.00015,0.000851731,yes
XLOC_017286,NM_003100,chr5:122110749-122165802,Media_Only,Chemical_A+B,OK,33.5626,46.9338,0.00015,0.000851731,yes
XLOC_013098,NR_027063,chr2:110969105-110980517,Media_Only,Chemical_A+B,OK,7.74945,10.8362,0.0007,0.0032778,yes
XLOC_000768,"NM_001145264,NM_014017",chr1:156024516-156028301,Media_Only,Chemical_A+B,OK,63.0365,88.1145,0.00015,0.000851731,yes
XLOC_010344,NM_024430,chr18:43563501-43652250,Media_Only,Chemical_A+B,OK,10.8979,15.229,0.00015,0.000851731,yes
XLOC_015465,NM_032047,chr3:182895830-183145855,Media_Only,Chemical_A+B,OK,2.45339,3.42803,0.0011,0.00480991,yes
XLOC_023981,"NM_001009584,NM_001184768,NM_019007",chrX:100870107-100872991,Media_Only,Chemical_A+B,OK,10.777,15.0578,0.00095,0.00425136,yes
XLOC_008171,NM_014187,chr16:67261015-67263182,Media_Only,Chemical_A+B,OK,62.7934,87.7151,0.00015,0.000851731,yes
XLOC_011705,"NM_001145939,NM_001145940,NM_002573",chr19:42801184-42814973,Media_Only,Chemical_A+B,OK,5.00316,6.98871,0.00465,0.0161487,yes
XLOC_009343,"NM_001002244,NM_001002245,NM_001002246,NM_001002247,NM_001002248,NM_001002249,NM_016476",chr17:79849598-79858363,Media_Only,Chemical_A+B,OK,41.8029,58.3922,0.0001,0.000594964,yes
XLOC_014321,NM_006052,chr21:38595725-38639833,Media_Only,Chemical_A+B,OK,26.0647,36.3968,0.00015,0.000851731,yes
XLOC_012532,NM_006554,chr2:177134122-177202753,Media_Only,Chemical_A+B,OK,24.6676,34.435,0.00015,0.000851731,yes
XLOC_010370,NM_016626,chr18:48700919-48724051,Media_Only,Chemical_A+B,OK,7.65721,10.6861,0.0002,0.00109807,yes
XLOC_005069,NM_001145199,chr12:105724413-105765296,Media_Only,Chemical_A+B,OK,18.6273,25.9923,0.00025,0.00133627,yes
XLOC_023824,NM_173794,chrX:44382884-44402221,Media_Only,Chemical_A+B,OK,8.8866,12.3982,0.0009,0.00406809,yes
XLOC_012957,"NM_001002755,NM_001002756,NM_015700",chr2:69623244-69664760,Media_Only,Chemical_A+B,OK,21.4721,29.9476,0.0002,0.00109807,yes
XLOC_018801,NM_000593,chr6:32808493-32821748,Media_Only,Chemical_A+B,OK,18.3279,25.5609,0.0157,0.0437454,yes
XLOC_006913,NM_006020,chr14:78138748-78174356,Media_Only,Chemical_A+B,OK,3.2582,4.54347,0.00125,0.00536484,yes
XLOC_009199,NM_018149,chr17:57287370-57292611,Media_Only,Chemical_A+B,OK,7.00921,9.77217,0.0002,0.00109807,yes
XLOC_004266,NM_015853,chr11:62443971-62446527,Media_Only,Chemical_A+B,OK,35.0956,48.929,5.00E-05,0.000317685,yes
XLOC_002491,NM_002727,chr10:70847827-70864567,Media_Only,Chemical_A+B,OK,6.46404,9.01045,0.0013,0.00553682,yes
XLOC_005055,NM_020244,chr12:102091416-102133250,Media_Only,Chemical_A+B,OK,60.3726,84.1503,0.0001,0.000594964,yes
XLOC_013849,NM_015939,chr20:5918485-5931173,Media_Only,Chemical_A+B,OK,4.55911,6.35446,0.0005,0.00244048,yes
XLOC_003847,"NM_001144034,NM_001144035,NM_001144036,NM_001144037,NM_001144038,NM_032780",chr11:118401802-118436791,Media_Only,Chemical_A+B,OK,5.68281,7.91898,0.00775,0.0245869,yes
XLOC_012589,NM_003507,chr2:202899309-202903160,Media_Only,Chemical_A+B,OK,0.682581,0.951124,0.0138,0.0394933,yes
XLOC_011838,NM_017916,chr19:49949549-49955115,Media_Only,Chemical_A+B,OK,28.2563,39.3658,0.00015,0.000851731,yes
XLOC_014913,"NM_001003789,NM_001130919,NM_001130920,NM_001130921,NM_001130922,NM_001130923,NM_007081",chr22:51195513-51238065,Media_Only,Chemical_A+B,OK,3.2111,4.47326,0.00565,0.0189877,yes
XLOC_009827,NM_007241,chr17:47007458-47022154,Media_Only,Chemical_A+B,OK,37.2694,51.9171,5.00E-05,0.000317685,yes
XLOC_003318,"NM_001206646,NM_001206647,NM_001206648,NM_020642",chr11:8932700-8954553,Media_Only,Chemical_A+B,OK,12.8642,17.9185,0.0001,0.000594964,yes
XLOC_022897,NM_152573,chr9:85594499-85678043,Media_Only,Chemical_A+B,OK,2.70044,3.7611,0.0003,0.0015622,yes
XLOC_004501,"NM_001017534,NM_052889",chr11:104912052-104916051,Media_Only,Chemical_A+B,OK,5.15508,7.17868,0.00725,0.0232815,yes
XLOC_012638,"NM_005731,NM_152862",chr2:219081873-219119071,Media_Only,Chemical_A+B,OK,116.115,161.696,0.00015,0.000851731,yes
XLOC_002687,"NM_001008541,NM_005962,NM_130439",chr10:111967362-112047123,Media_Only,Chemical_A+B,OK,30.6723,42.7102,5.00E-05,0.000317685,yes
XLOC_012031,"NM_001255982,NM_001255983,NM_001255984,NM_001255985,NM_001255986,NM_001255987,NM_001255988,NM_001255989,NM_024027,NM_199235",chr2:3642421-3692234,Media_Only,Chemical_A+B,OK,2.78758,3.88161,0.0057,0.0191235,yes
XLOC_008087,"NM_001142466,NM_133443",chr16:46918307-46965201,Media_Only,Chemical_A+B,OK,33.0769,46.0572,5.00E-05,0.000317685,yes
XLOC_011410,NM_003755,chr19:10216898-10230599,Media_Only,Chemical_A+B,OK,69.027,96.1079,0.00085,0.00387349,yes
XLOC_002118,NM_015999,chr1:202909959-202927700,Media_Only,Chemical_A+B,OK,48.939,68.1347,0.0001,0.000594964,yes
XLOC_004979,NM_006530,chr12:69753531-69784576,Media_Only,Chemical_A+B,OK,6.86581,9.55839,0.00095,0.00425136,yes
XLOC_004250,NM_014206,chr11:61556601-61560085,Media_Only,Chemical_A+B,OK,164.159,228.531,5.00E-05,0.000317685,yes
XLOC_004865,"NM_001170790,NM_032889",chr12:53645369-53648190,Media_Only,Chemical_A+B,OK,10.8338,15.0799,0.0003,0.0015622,yes
XLOC_020496,"NM_001009186,NM_001762",chr7:56119377-56131682,Media_Only,Chemical_A+B,OK,52.4333,72.9516,5.00E-05,0.000317685,yes
XLOC_003660,NM_003952,chr11:67195934-67202879,Media_Only,Chemical_A+B,OK,26.5534,36.9441,5.00E-05,0.000317685,yes
XLOC_000804,NM_017823,chr1:159750758-159752333,Media_Only,Chemical_A+B,OK,55.2162,76.8099,5.00E-05,0.000317685,yes
XLOC_005755,"NM_019887,NM_138929",chr12:122692208-122712068,Media_Only,Chemical_A+B,OK,16.1485,22.4627,0.0001,0.000594964,yes
XLOC_013513,"NM_000311,NM_001080121,NM_001080122,NM_001080123,NM_183079",chr20:4666796-4682234,Media_Only,Chemical_A+B,OK,40.2637,56.0067,0.00015,0.000851731,yes
XLOC_000179,NM_007260,chr1:24117645-24122029,Media_Only,Chemical_A+B,OK,45.8086,63.7156,0.0001,0.000594964,yes
XLOC_010033,"NM_001199954,NM_001614",chr17:79476996-79479892,Media_Only,Chemical_A+B,OK,1049.74,1460.07,0.0053,0.018042,yes
XLOC_005942,"NM_001040153,NM_001242868,NM_001242869,NM_001242870,NM_001242871,NM_144595",chr13:78271988-78338377,Media_Only,Chemical_A+B,OK,3.26202,4.53647,0.0016,0.00658907,yes
XLOC_003708,"NM_001271593,NM_016147",chr11:73882107-73965748,Media_Only,Chemical_A+B,OK,11.117,15.4594,0.0002,0.00109807,yes
XLOC_006694,"NM_001077442,NM_001077443,NM_004500,NM_031314",chr14:21677295-21737638,Media_Only,Chemical_A+B,OK,100.314,139.485,0.00025,0.00133627,yes
XLOC_012861,NM_032574,chr2:32248971-32264844,Media_Only,Chemical_A+B,OK,35.6188,49.5228,0.00035,0.00179243,yes
XLOC_022504,"NM_001015882,NM_001017998,NM_001198664,NM_004125",chr9:114393631-114432526,Media_Only,Chemical_A+B,OK,54.0528,75.1422,0.00025,0.00133627,yes
XLOC_020379,"NM_001159767,NM_014038",chr7:16685758-16746148,Media_Only,Chemical_A+B,OK,8.86845,12.327,0.00025,0.00133627,yes
XLOC_013704,NM_006420,chr20:47538274-47653230,Media_Only,Chemical_A+B,OK,15.3903,21.3895,5.00E-05,0.000317685,yes
XLOC_009972,NM_005324,chr17:73772514-73775860,Media_Only,Chemical_A+B,OK,71.3014,99.0866,0.0004,0.00201372,yes
XLOC_002361,NM_003473,chr10:17686123-17758821,Media_Only,Chemical_A+B,OK,5.5538,7.71769,0.0002,0.00109807,yes
XLOC_016267,"NM_005349,NM_015874,NM_203283,NM_203284",chr4:26321331-26436752,Media_Only,Chemical_A+B,OK,9.11189,12.6615,5.00E-05,0.000317685,yes
XLOC_002519,NM_203298,chr10:75541807-75543406,Media_Only,Chemical_A+B,OK,38.2435,53.1264,0.0001,0.000594964,yes
XLOC_001071,NM_003676,chr1:224370909-224381142,Media_Only,Chemical_A+B,OK,33.78,46.9257,0.0001,0.000594964,yes
XLOC_000227,NM_018053,chr1:28286503-28294604,Media_Only,Chemical_A+B,OK,7.5773,10.5244,0.0002,0.00109807,yes
XLOC_003093,NM_173809,chr10:102033034-102046469,Media_Only,Chemical_A+B,OK,16.2093,22.5123,5.00E-05,0.000317685,yes
XLOC_006387,"NM_001243084,NM_001530,NM_181054",chr14:62162118-62215807,Media_Only,Chemical_A+B,OK,32.8054,45.5416,0.00015,0.000851731,yes
XLOC_006878,NM_033141,chr14:71194853-71275888,Media_Only,Chemical_A+B,OK,2.3739,3.29502,0.00065,0.00307465,yes
XLOC_009430,NM_001212,chr17:5289345-5342471,Media_Only,Chemical_A+B,OK,56.1586,77.9448,0.0079,0.0250002,yes
XLOC_002753,"NM_016567,NM_078468,NM_078469",chr10:127512103-127569884,Media_Only,Chemical_A+B,OK,33.095,45.9304,0.01035,0.0311887,yes
XLOC_004330,"NM_004214,NM_198897",chr11:65647283-65656010,Media_Only,Chemical_A+B,OK,16.5574,22.9754,0.00025,0.00133627,yes
XLOC_023261,"NM_001039091,NM_002765",chrX:12809473-12842346,Media_Only,Chemical_A+B,OK,10.7483,14.9141,0.0004,0.00201372,yes
XLOC_013982,NM_006809,chr20:43570770-43589114,Media_Only,Chemical_A+B,OK,12.7485,17.6881,0.00055,0.00265202,yes
XLOC_021189,"NM_001003713,NM_001003714,NM_001039178,NM_001198879,NM_004889,NM_015545",chr7:99006600-99063824,Media_Only,Chemical_A+B,OK,233.917,324.534,0.00755,0.0241005,yes
XLOC_012852,NM_017910,chr2:29033699-29093175,Media_Only,Chemical_A+B,OK,6.38323,8.85541,0.00165,0.00676898,yes
XLOC_022972,"NM_003389,NM_052820",chr9:100883256-100954956,Media_Only,Chemical_A+B,OK,3.34794,4.64454,0.00025,0.00133627,yes
XLOC_015004,NM_006371,chr3:33155449-33189265,Media_Only,Chemical_A+B,OK,13.2445,18.3731,0.0002,0.00109807,yes
XLOC_007871,"NM_001199173,NM_001199174,NM_001199175,NM_022372",chr16:2255177-2261069,Media_Only,Chemical_A+B,OK,14.2894,19.8222,0.00025,0.00133627,yes
XLOC_006791,NM_001001,chr14:50085406-50087349,Media_Only,Chemical_A+B,OK,346.232,480.223,0.0002,0.00109807,yes
XLOC_004366,"NM_001277,NM_212469",chr11:67820325-67888858,Media_Only,Chemical_A+B,OK,10.9875,15.2384,0.0001,0.000594964,yes
XLOC_000750,"NM_001261464,NM_001261465,NM_001261466,NM_003815,NM_207191,NM_207194,NM_207195,NM_207196,NM_207197",chr1:155006281-155042029,Media_Only,Chemical_A+B,OK,20.2035,28.0191,0.00045,0.00223557,yes
XLOC_003347,NM_001202439,chr11:17373308-17398868,Media_Only,Chemical_A+B,OK,2.12645,2.94887,0.00055,0.00265202,yes
XLOC_020626,"NM_001190996,NM_006409",chr7:98923495-98963885,Media_Only,Chemical_A+B,OK,52.2502,72.4486,0.0002,0.00109807,yes
XLOC_001025,NM_015714,chr1:209848669-209849735,Media_Only,Chemical_A+B,OK,63.9098,88.6113,0.0003,0.0015622,yes
XLOC_001798,"NM_001077628,NM_001243771,NM_001243772,NM_016022",chr1:150237798-150241609,Media_Only,Chemical_A+B,OK,61.7277,85.5794,0.00015,0.000851731,yes
XLOC_016080,NM_014398,chr3:182840002-182880667,Media_Only,Chemical_A+B,OK,0.877889,1.21706,0.01105,0.0329985,yes
XLOC_023513,NM_014467,chrX:99899162-99926296,Media_Only,Chemical_A+B,OK,1.76485,2.44657,0.0065,0.021325,yes
XLOC_016960,NM_004564,chr4:152591808-152682175,Media_Only,Chemical_A+B,OK,12.2151,16.9309,0.0002,0.00109807,yes
XLOC_009993,"NM_001008528,NM_001008529,NM_198530",chr17:74671808-74707056,Media_Only,Chemical_A+B,OK,18.4868,25.6189,0.00025,0.00133627,yes
XLOC_024041,NM_024528,chrX:119059012-119077735,Media_Only,Chemical_A+B,OK,11.4736,15.897,0.0005,0.00244048,yes
XLOC_004295,NM_014067,chr11:63766029-63933585,Media_Only,Chemical_A+B,OK,11.629,16.1078,0.00075,0.003485,yes
XLOC_018009,NR_045680,chr5:180256953-180262726,Media_Only,Chemical_A+B,OK,8.1399,11.2733,0.0066,0.0215567,yes
XLOC_018249,NM_003093,chr6:34724870-34741634,Media_Only,Chemical_A+B,OK,40.5544,56.1569,0.0004,0.00201372,yes
XLOC_000693,NM_002796,chr1:151372040-151374412,Media_Only,Chemical_A+B,OK,159.731,221.175,0.00015,0.000851731,yes
XLOC_004842,NM_005171,chr12:51157788-51214943,Media_Only,Chemical_A+B,OK,7.51047,10.399,0.00055,0.00265202,yes
XLOC_018048,NM_017906,chr6:10695187-10709970,Media_Only,Chemical_A+B,OK,12.0289,16.6526,0.0006,0.00286536,yes
XLOC_012826,"NM_001256303,NM_001256304,NM_001256308,NM_021907,NM_033147,NM_033148,NM_183360,NM_183361",chr2:25600066-25896516,Media_Only,Chemical_A+B,OK,2.93718,4.06503,0.00185,0.00744486,yes
XLOC_001998,NM_003851,chr1:167510250-167523056,Media_Only,Chemical_A+B,OK,95.1619,131.686,0.00035,0.00179243,yes
XLOC_007306,NM_002435,chr15:75182409-75190565,Media_Only,Chemical_A+B,OK,13.4735,18.6435,0.0004,0.00201372,yes
XLOC_012689,"NM_001080391,NM_001206701,NM_001206702,NM_001206703,NM_001206704,NM_003113",chr2:231280870-231410317,Media_Only,Chemical_A+B,OK,58.3194,80.6952,0.00075,0.003485,yes
XLOC_002403,"NM_145012,NM_181698",chr10:35535952-35860847,Media_Only,Chemical_A+B,OK,27.8907,38.5836,5.00E-05,0.000317685,yes
XLOC_012145,NM_024775,chr2:39005326-39009106,Media_Only,Chemical_A+B,OK,10.8526,15.0117,0.00265,0.0100959,yes
XLOC_014951,"NM_005037,NM_015869,NM_138711,NM_138712",chr3:12329348-12475855,Media_Only,Chemical_A+B,OK,5.82264,8.0537,0.0012,0.00517734,yes
XLOC_002732,"NM_001001974,NM_001195608,NM_021622",chr10:124134093-124191871,Media_Only,Chemical_A+B,OK,28.5024,39.4203,0.0002,0.00109807,yes
